Full Name,First Name,Last Name,Projected Points,Sentiment,NumOfDataPoints,Average Sentiment,Most Positive Comment,Most Positive Comment Score,Most Negative Comment,Most Negative Comment Score,Position,Actual Points
Garrett Wilson,Garrett,Wilson,175.31,2.7524,12,0,Garrett Wilson super yes,0.765,Garrett Wilson made a comment early in the season about how hard Zach throws the ball compared to Uncle Joe.,-0.1027,WR,0.0
Damien Harris,Damien,Harris,174.55,-0.128,1,0,,0,"Yeah I don't get it either, he started Breece Hall and Damien Harris... both of whom are injured.",-0.128,RB,0.0
Chris Olave,Chris,Olave,174.45,0.3182,6,0,the ability to draft Chris Olave... so we got AJ Brown and Jordan Davis instead lololololol,0.3182,,0,WR,7.0
Chase Edmonds,Chase,Edmonds,174.07,0.3135,7,0,Chase Edmonds lol,0.4215,"They asked for chase Edmonds as part of the Chubb deal, which got us out Edmonds terrible contract and allowed us to get Jeff Wilson",-0.4767,RB,1.9
Jakobi Meyers,Jakobi,Meyers,173.92,1.2081,5,0,He is definitely not better than Jakobi Meyers lmao,0.6362,,0,WR,0.0
Allen Lazard,Allen,Lazard,172.56,0.3511000000000003,12,0,His best WR is Allen Lazard.,0.6369,"Meanwhile, the Packers decided that grabbing the ghost of Sammy Watkins and placing all the weight onto rookies and an injury prone Allen Lazard, who wouldn't be above a WR3 on any other roster, would work out just fine...",-0.6249,WR,7.5
Marquez Valdes-Scantling,Marquez,Valdes-Scantling,172.06,0,0,0,,0,,0,WR,15.0
George Kittle,George,Kittle,169.59,0.6369,2,0,"For example George Kittle, one of the best TEs in the NFL, is 6’4” 250.",0.6369,,0,TE,3.1
AJ Dillon,AJ,Dillon,168.75,4.2402999999999995,16,0,The receivers suck… aj dillon is fine I guess but Jones is clearly the most talented player.,0.8702,Are you ready for them to select a running back to replace AJ Dillon in order to bolster their rush attack?,-0.1531,RB,6.5
Russell Gage,Russell,Gage,168.69,0.5994,1,0,Loving the Julio Jones and Russell Gage signings for Tampa at the moment.,0.5994,,0,WR,0.0
Tyler Boyd,Tyler,Boyd,168.31,0.0,2,0,,0,,0,WR,0.0
T.J. Hockenson,T.J.,Hockenson,168.03,0.0,1,0,,0,,0,TE,11.5
Cordarrelle Patterson,Cordarrelle,Patterson,167.88,-0.011099999999999999,14,0,"At 31, Cordarrelle Patterson is the runningback equivalent of a woman who gets divorced in her mid 50s and proudly declares, ""My name is Denise Boyle and I'm re-entering society because I have value and I will not let my age define me!",0.7424,the Falcons usage of Cordarrelle Patterson was pathetic tonight,-0.5719,RB,3.0
Treylon Burks,Treylon,Burks,163.84,1.573,12,0,The bright side is Tannehill and Treylon Burks will hopefully be back next week.,0.6808,But treylon burks cant play because he's always hurt,-0.7994,WR,5.4
Marvin Jones Jr.,Marvin,Jones,163.08,0.4215,1,0,For some reason his kryptonite was Golden Tate and Marvin Jones Jr. lol,0.4215,,0,WR,4.3
Rashaad Penny,Rashaad,Penny,162.93,-0.2263,1,0,,0,"I’m just saying it isn’t like Rashaad Penny getting hurt and replaced with Kenneth Walker, that’s filling a void and even exceeding it.",-0.2263,RB,0.0
Jahan Dotson,Jahan,Dotson,159.03,0,0,0,,0,,0,WR,2.4
Robbie Anderson,Robbie,Anderson,157.03,-0.3646999999999999,31,0,Robbie Anderson looked like he dropped that on purpose lmao,0.7506,Robbie Anderson sucks so bad.,-0.79,WR,0.0
Michael Gallup,Michael,Gallup,156.72,0.7469,1,0,"But Dallas was interested in adding him to its stable of receivers that includes CeeDee Lamb and Michael Gallup, among others.",0.7469,,0,WR,7.5
Nico Collins,Nico,Collins,154.12,0,0,0,,0,,0,WR,15.9
James Robinson,James,Robinson,151.13,0.20189999999999997,7,0,And also a healthy James Robinson!,0.4574,James Robinson revenge tour!,-0.5707,RB,0.0
Joshua Palmer,Joshua,Palmer,150.93,0.0,3,0,,0,,0,WR,7.4
Michael Carter,Michael,Carter,150.53,2.2889000000000004,13,0,"Also Michael Carter easily converted for a first down but was somehow ruled short, Bills could have been called for a RTP hitting Zach two steps after he threw (almost exactly the same as the call that cost the Jets the pats game), Davis could have easily been called for an OPI on the last play (though they would have declined it).",0.7845,"No, that Michael Carter, who they drafted",-0.296,RB,0.0
DeAndre Hopkins,DeAndre,Hopkins,150.41,3.6555999999999997,19,0,"But he has performed pretty nicely in his reps against Marquise Brown, DeAndre Hopkins, Mike Williams.",0.8462,It made me a little sad when DeAndre Hopkins was talking to his coach (Shawn Jefferson?),-0.4228,WR,19.8
Dallas Goedert,Dallas,Goedert,150.33,0.0,2,0,,0,,0,TE,9.3
Geno Smith,Geno,Smith,148.82,35.86040000000001,246,0,If Geno Smith wins MVP that is up there with Leicester City winning the Premier League as one of the greatest stories in the history of sports,0.9062,"The dude is getting passed over for criticism because of hype, and that's just as wrong as not giving players like Hurts and Geno Smith their flowers.",-0.9051,QB,19.2
Evan McPherson,Evan,McPherson,148.47,0,0,0,,0,,0,K,0.0
Zach Ertz,Zach,Ertz,148.18,0.4215,3,0,Once upon a time it was a pipe dream that Julie and Zach Ertz might end up playing in Philadelphia together.,0.4215,,0,TE,2.2
Wan'Dale Robinson,Wan'Dale,Robinson,148.01,0,0,0,,0,,0,WR,3.5
Matt Gay,Matt,Gay,147.81,0.0,1,0,,0,,0,K,5.0
George Pickens,George,Pickens,147.03,0.46190000000000003,3,0,"But yeah Harrison has been an absolute monster, here’s to hoping he can line up opposite George Pickens amirite",0.7579,I have no idea how Sky and Watson went ahead of George Pickens and Alec Pierce in the draft,-0.296,WR,14.5
Kenny Golladay,Kenny,Golladay,146.8,0.35400000000000004,16,0,We signed Kenny golladay its fine let’s just hug and we’ll get through it together,0.5994,That’s elite blocking WR Kenny Golladay to you!,-0.4389,WR,0.0
Cam Akers,Cam,Akers,146.71,-0.35169999999999996,8,0,It sounds like it was Carolina's choice of a future 2nd or Cam Akers.,0.3612,Cam Akers needs to be fired into the sun,-0.5574,RB,2.2
Dawson Knox,Dawson,Knox,146.56,-0.3995000000000001,9,0,I love Dawson Knox too but I don’t see him as a great checkdown threat.,0.5647,"Some idiot had a pass catching room of AJ Brown, DK Metcalf, Elijah Moore and Dawson Knox and went 5-7.",-0.5106,TE,9.7
DeVante Parker,DeVante,Parker,146.44,0.9329,7,0,"The QB can throw the ball accurately and on time, but the difference between DeVante Parker being blanketed and having every ball be contested and Tyreek creating 7 yards of separation is massive.",0.4215,,0,WR,0.0
Hunter Henry,Hunter,Henry,146.38,0.8795,2,0,Did Hunter Henry just do better?,0.4404,,0,TE,0.0
DJ Chark,DJ,Chark,146.04,-0.7228,5,0,Dj Chark due to injuries Amani Oruwariye due to play.,0.34,"Hockenson had a fairly underwhelming season, St Brown has been hurt, DJ Chark got injured, Josh Reynolds has been hurt  and injured, Cephus got injured, Swift hurt and Injured.",-0.9595,WR,0.0
Irv Smith Jr.,Irv,Smith,145.81,0.6652,2,0,Irv Smith Jr. but luckily we have Hock now,0.6652,,0,TE,0.0
Cole Kmet,Cole,Kmet,145.78,1.6456,9,0,"Cole Kmet is coming into his own right now, but the dude has definitely been less than impressive for the majority of his short career.",0.8216,,0,TE,23.4
Alec Pierce,Alec,Pierce,145.6,1.5834,7,0,"And Quenton Nelson, Braden smith, Jonathan Taylor, Alec pierce, Michael Pittman, Bobby okereke, Julian Blackmon, trading for Buckner...people here are acting like he’s managing a team like Jacksonville or Detroit.",0.6124,I have no idea how Sky and Watson went ahead of George Pickens and Alec Pierce in the draft,-0.296,WR,0.0
Harrison Butker,Harrison,Butker,145.15,-2.0731,11,0,Harrison Butker definitely looks like the kind of guy who had his professional team photo rescheduled at least 5 times until they could get him the exact mock turtleneck he insisted on for the shot.,0.34,"Hell, if Harrison Butker hadn't had yet another off night, then we wouldn't have ever made it to OT.",-0.6808,K,3.0
Jarvis Landry,Jarvis,Landry,144.95,-0.5423,2,0,,0,This is bad for my same fantasy team starting Jarvis Landry,-0.5423,WR,6.7
Melvin Gordon III,Melvin,Gordon,144.72,0,0,0,,0,,0,RB,11.0
Nyheim Hines,Nyheim,Hines,144.64,0.4344,6,0,After the Rivers season he forgot that we had someone like Nyheim Hines and How to use him.,0.3612,YOU TRADED FOR NYHEIM HINES BUT NAH LETS HAVE OUR FRANCHISE QB TAKE ALL THE HITS,-0.1531,RB,1.9
J.D. McKissic,J.D.,McKissic,144.62,0,0,0,,0,,0,RB,0.0
Justin Tucker,Justin,Tucker,144.4,5.594499999999998,49,0,"All respect to Justin Tucker, but his impressions are like, the easiest ones you can do.",0.8847,i can hate Justin Tucker.,-0.5719,K,0.0
Pat Freiermuth,Pat,Freiermuth,144.17,0,0,0,,0,,0,TE,7.6
Cedrick Wilson Jr.,Cedrick,Wilson,143.54,0,0,0,,0,,0,WR,1.7
Nick Folk,Nick,Folk,141.25,2.3354,17,0,Nick Folk and the Patriots D/ST may legitimately be the best fantasy players on the Patriots this year,0.6369,Nick Folk aka the real big dick Nick,-0.5106,K,0.0
Marcus Mariota,Marcus,Mariota,141.19,-1.1983000000000004,60,0,"He still has only thrown for over 200 yards once, dude is basically just playing like Marcus Mariota with a 4.4 40 lol.",0.7269,Marcus Mariota didn't help either played worse then Russ,-0.7502,QB,17.74
Noah Fant,Noah,Fant,139.83,1.8733,11,0,Loving how the Noah Fant trade has worked out for us.,0.5994,,0,TE,6.4
Mecole Hardman,Mecole,Hardman,139.68,1.9551,13,0,The closest we had is Mecole Hardman but Waddle is like x10 better than him.,0.7964,,0,WR,0.0
Brandon McManus,Brandon,McManus,139.43,0.0,1,0,,0,,0,K,4.0
Daniel Carlson,Daniel,Carlson,139.12,0.5635,4,0,"I dunno, I like what I've been seeing from *checks notes* Daniel Carlson.",0.3612,,0,K,2.0
Jacoby Brissett,Jacoby,Brissett,138.37,3.2994000000000003,16,0,"It's still a huge compliment to even be remotely close to guys like Josh Allen, Lamar Jackson, and Jacoby Brissett.",0.7845,"Dolphins fans swore up and down that Jacoby Brissett was the worst starter in the league, turns out their offense just fucking sucked balls and when he got in a real system he’d look fine.",-0.8221,QB,16.48
K.J. Osborn,K.J.,Osborn,136.74,0,0,0,,0,,0,WR,7.7
Van Jefferson,Van,Jefferson,136.48,0.9095000000000001,7,0,"That *throw* to van Jefferson against the Cards, good god",0.6124,"> After that, you still have Chase Claypool, Trevon Diggs, Jalen Hurts, Van Jefferson just in the second round.",-0.4767,WR,11.7
Mike Gesicki,Mike,Gesicki,135.9,0,0,0,,0,,0,TE,5.1
Skyy Moore,Skyy,Moore,134.97,1.5856,19,0,"Orlando Brown bet on himself after turning down a contract that would make him the highest paid LT in the league (to be fair the guarantees were pretty low), some honorable mentions go to Mecole, Skyy Moore, Derrick Nnadi, CEH",0.8402,I’m sick of Skyy Moore dude wasn’t even looking for the ball wtf,-0.7964,WR,1.6
Greg Joseph,Greg,Joseph,134.77,-0.2799999999999999,7,0,I don’t trust Greg Joseph enough to do this,0.5106,Greg Joseph still scares the hell out of me though.,-0.7906,K,9.0
Matt Prater,Matt,Prater,133.93,0.5023,1,0,"Yeah I think it was last year, maybe it was some missed Boswell time too, but he was like an engineer or something at Siemens when he got the call to kick, went to UCF (same as Matt Prater), and then I think replaced the guy who Urban Meyer kicked during practice for the Jags",0.5023,,0,K,0.0
Sterling Shepard,Sterling,Shepard,133.32,0.3612,1,0,"Feel the same about Sterling Shepard, I feel like he should retire at this point.",0.3612,,0,WR,0.0
Curtis Samuel,Curtis,Samuel,133.02,-1.097,16,0,"Benjamin st juste has become our number one corner, jamin davis has played well, and curtis Samuel has had a good year.",0.7717,Curtis Samuel what the hell?,-0.6808,WR,6.0
Jake Elliott,Jake,Elliott,132.51,-0.4215,1,0,,0,Jake Elliott recovered from his injury.,-0.4215,K,3.0
KJ Hamler,KJ,Hamler,132.1,0,0,0,,0,,0,WR,0.0
Graham Gano,Graham,Gano,131.95,0.25,1,0,Graham Gano actually won this one due to a clerical error.,0.25,,0,K,7.0
Tyler Bass,Tyler,Bass,131.58,0,0,0,,0,,0,K,13.0
David Njoku,David,Njoku,131.43,0,0,0,,0,,0,TE,0.0
Rondale Moore,Rondale,Moore,130.69,0.8296,3,0,Rondale moore is pretty good.,0.7269,,0,WR,18.4
Julio Jones,Julio,Jones,130.5,6.0826,43,0,"I mean, if you had seen your HoF QB eliminated in playoffs after having a great game because your team was covering Julio Jones with Ladarius Gunter you would understand better those first round picks on defense.",0.8176,It's crazy how bad Julio Jones fell off.,-0.7096,WR,14.3
Robbie Gould,Robbie,Gould,130.48,1.1721,4,0,"If this is the end for Rodgers, it makes me happy knowing that his last good shot at another Super Bowl was ruined by Jimmy G and Robbie Gould",0.8126,,0,K,10.0
Raheem Mostert,Raheem,Mostert,130.43,0.6133000000000001,2,0,"I saw the flair and was like, wait, Raheem Mostert took a hiatus from playing to coach wide receivers?",0.5106,,0,RB,18.7
Tyler Higbee,Tyler,Higbee,130.34,-0.296,1,0,,0,I filed a missing person’s report for Tyler Higbee,-0.296,TE,15.3
Ryan Succop,Ryan,Succop,130.21,0,0,0,,0,,0,K,2.0
Hayden Hurst,Hayden,Hurst,130.09,2.6606000000000005,8,0,"I was like ""uhhh...yeah I think Hayden Hurst could be pretty good man I guess""",0.8225,[We added this guy named Hayden Hurst as a tight end to the Bengals and he talked about making a suicide attempt while playing for the Pittsburgh Pirates because of how it was going.,-0.5719,TE,0.0
Brett Maher,Brett,Maher,129.42,0,0,0,,0,,0,K,4.0
Dustin Hopkins,Dustin,Hopkins,128.65,0.0,1,0,,0,,0,K,0.0
Isaiah McKenzie,Isaiah,McKenzie,128.49,0.0,3,0,,0,,0,WR,9.5
Gerald Everett,Gerald,Everett,127.63,0.7717,6,0,"I guess if we have to have the requisite ""Gerald Everett drops an easy pass for a big gain,"" at least it's early in the 2nd Half when it didn't matter as much.",0.4265,,0,TE,4.3
Joey Slye,Joey,Slye,126.99,0,0,0,,0,,0,K,19.0
Riley Patterson,Riley,Patterson,126.77,0,0,0,,0,,0,K,3.0
James Cook,James,Cook,126.71,1.1686,4,0,"James Cook has improved over the last few weeks, love the progression.",0.8074,,0,RB,2.2
Chris Boswell,Chris,Boswell,126.64,0.8979,2,0,Chris Boswell kicks record 80yd FG to win Super Bowl due to new leg strength.,0.8979,,0,K,0.0
Kenneth Walker III,Kenneth,Walker,126.57,-0.9343,5,0,,0,You spelled Kenneth Walker III wrong,-0.4767,RB,13.2
Wil Lutz,Wil,Lutz,126.42,0,0,0,,0,,0,K,5.0
Rex Burkhead,Rex,Burkhead,125.89,0.8233999999999999,3,0,Thankfully we had Rex Burkhead and James White who we could rely on in 3rd downs.,0.4215,,0,RB,5.0
Austin Hooper,Austin,Hooper,125.85,-0.32939999999999997,8,0,And we didn’t get a dpi when Austin Hooper got tackled when the ball was like 20 yards away still.,0.3612,"Austin Hooper, but he doesn't play basketball?",-0.3724,TE,9.1
Younghoe Koo,Younghoe,Koo,125.78,-0.37799999999999995,9,0,YOUNGHOE KOO ONSIDE KICK ALERT,0.296,My man spoiled the Younghoe Koo Revenge Game,-0.5267,K,3.0
Austin Seibert,Austin,Seibert,125.63,0,0,0,,0,,0,K,0.0
Eddy Pineiro,Eddy,Pineiro,125.54,0.0,1,0,,0,,0,K,16.0
Mason Crosby,Mason,Crosby,125.26,-0.4019,3,0,,0,I've been watching football for about 25 years and I've only disliked two Packers players...Rodgers and Mason Crosby.,-0.4019,K,6.0
Randy Bullock,Randy,Bullock,125.26,0.32189999999999996,4,0,Randy bullock got the perfect dad bod,0.5719,"Randy Bullock cant reliably hit a FG from the 20 yard line, let alone 40+",-0.25,K,5.0
Kenny Pickett,Kenny,Pickett,124.7,0.6967000000000001,25,0,"So happy to see this posted here to reveal Kenny Pickett, my fan base is in complete denial and at-least here I know the information is not tampered.",0.7425,I legit believed PFF rated Kenny Pickett higher than Jalen Hurts and wasn't even surprised because of how bad their ratings are sometimes,-0.8056,QB,19.06
Evan Engram,Evan,Engram,124.37,1.5249000000000001,4,0,We spent years watching guys like Larry Donnel and Evan Engram literally batting Eli's passes into the air like volleyballs.,0.6124,,0,TE,4.4
Jason Myers,Jason,Myers,124.21,0.6369,1,0,Love Jason Myers getting in on the kick-off,0.6369,,0,K,6.0
Rodrigo Blankenship,Rodrigo,Blankenship,124.06,0,0,0,,0,,0,K,0.0
Cade York,Cade,York,123.12,0,0,0,,0,,0,K,5.0
Jamaal Williams,Jamaal,Williams,123.09,2.0647,11,0,"Also this is Aaron fucking Rodgers, who threw a perfect touchdown to Jamaal Williams while falling backwards just 3 years ago, and a 35 yard dot to a perfectly covered Davante Adams while being horse collared by a Jaguars pass rusher.",0.8074,"To add insult to injury, that was Jamaal Williams’ 3rd career fumble.",-0.7269,RB,11.9
Albert Okwuegbunam,Albert,Okwuegbunam,122.54,0,0,0,,0,,0,TE,0.0
Greg Zuerlein,Greg,Zuerlein,122.32,0.0,1,0,,0,,0,K,0.0
Robert Tonyan,Robert,Tonyan,122.08,0,0,0,,0,,0,TE,1.8
Cairo Santos,Cairo,Santos,121.85,0.7579,1,0,Cairo Santos is perfect on the season for FGs which is nice.,0.7579,,0,K,6.0
Noah Brown,Noah,Brown,121.75,0,0,0,,0,,0,WR,1.3
Corey Davis,Corey,Davis,121.51,0.8396000000000001,10,0,"While I've been lucky enough to have everyone on my team preform so much better than we thought they were, Corey Davis isn't a #1 WR like we payed him to be",0.5952,Is mr Corey Davis injured?,-0.4019,WR,0.0
Romeo Doubs,Romeo,Doubs,120.19,-1.1222999999999999,5,0,,0,"Rookie Romeo Doubs is 2nd in targets on the team by 1 target, even with missing 90% of sunday's game so the whole ""he freezes out receivers"" point is bullshit",-0.7269,WR,0.0
Velus Jones Jr.,Velus,Jones,118.91,0,0,0,,0,,0,WR,0.0
Ka'imi Fairbairn,Ka'imi,Fairbairn,118.09,0,0,0,,0,,0,K,11.0
Desmond Ridder,Desmond,Ridder,117.95,-1.6683,29,0,"Good god, can we just see Desmond Ridder already?",0.6124,Desmond Ridder must be really bad to not put him in here,-0.5849,QB,0.0
A.J. Green,A.J.,Green,117.81,0,0,0,,0,,0,WR,9.0
Kenneth Gainwell,Kenneth,Gainwell,117.67,0.4215,2,0,"I’d also take the Eagles running back room over the Chiefs any day, as I personally think Miles Sanders is underrated and a scat back guy like Kenneth Gainwell would be cool to see in an offense such as the Chiefs.",0.4215,,0,RB,2.2
Kendrick Bourne,Kendrick,Bourne,117.66,-0.1027,3,0,,0,The only one that will load keeps replaying the same incomplete pass to Kendrick Bourne and then freezing.,-0.1027,WR,0.0
Mitch Trubisky,Mitch,Trubisky,117.21,2.0904000000000007,27,0,Mitch trubisky led a team to 12 wins and Trent Dilfer won a super bowl QB winz discourse is the most braindead discourse in football,0.9062,He is willing to lose his wife to lose to Mitch Trubisky and PJ Walker led teams.,-0.6597,QB,0.0
Logan Thomas,Logan,Thomas,115.61,0.7269,2,0,"They have Jonathan Allen, a good player but probably not a household name, Tress Way who has been around forever, but is a punter, and Logan Thomas, a good player who has spent a good portion of his career injured.",0.7269,,0,TE,3.2
Randall Cobb,Randall,Cobb,115.53,1.3841999999999999,6,0,"as a packers fan... im trying to think of someone with a good offensive mind, obviously people would think I would say Aaron Rodgers, however I don't see that being an interest for him in the future, with that being said, possibly John Kuhn, or Randall Cobb come to mind.",0.4404,,0,WR,0.0
Nick Westbrook-Ikhine,Nick,Westbrook-Ikhine,113.97,-0.0683,5,0,"Honorable mention to Nick Westbrook-Ikhine - he was never supposed to be a world-beater or anything, but he took a big step forward last year in becoming a serviceable receiver when we were hit by injuries, and this year he's turned right back into a pumpkin.",0.3071,"Also, he has Nick Westbrook-Ikhine, the ghost of Robert Woods, Racey McMath, Cody Hollister Austin Hooper, and Chig Okonkwo to throw to.",-0.3182,WR,28.9
Deshaun Watson,Deshaun,Watson,112.35,0.42850000000000077,55,0,"Scratch that - let them stay and win a Super Bowl, so we can say ""Super Bowl MVP and 24 Counts of Sexual Misconduct Deshaun Watson"" and the Browns fans will excitedly & unironically cheer for that.",0.9595,"But people, NFL fans, are harder on Russ for being a a dork and fake than they are at Deshaun Watson for being a fuckin' creep and alleged rapist.",-0.9442,QB,0.0
Jason Sanders,Jason,Sanders,111.39,0.2965000000000001,6,0,"Everyone is free to talk smack about our former All-Pro kicker, Jason Sanders.",0.5106,Jason Sanders continues to suck,-0.4404,K,9.0
Alexander Mattison,Alexander,Mattison,109.64,-0.9209,1,0,,0,Not to mention we could have had Alexander Mattison/Maxx Crosby/or CJ Gardner Johnson in 2018 but instead we chose to draft arguably the worst offensive lineman in the entire national football league in Bobby Evans.,-0.9209,RB,2.9
Zay Jones,Zay,Jones,109.2,0.0772,3,0,Remember the Zay Jones challenge?,0.0772,,0,WR,14.8
Brevin Jordan,Brevin,Jordan,109.06,0,0,0,,0,,0,TE,0.0
Khalil Herbert,Khalil,Herbert,108.93,0.6597,5,0,Khalil Herbert gave a look of pleasant surprise.,0.6597,,0,RB,5.7
Christian Watson,Christian,Watson,108.76,0.022600000000000064,11,0,They’ve already invested multiple picks into unknown commodities like Jordan Love & Christian Watson who aren’t contributing.,0.7717,I was pissed he didn't trade up to 32 to grab Christian Watson and settled for a 2nd round WR instead,-0.6369,WR,32.7
Dee Eskridge,Dee,Eskridge,108.11,-0.3341,10,0,Dee Eskridge for sure.,0.3182,Dee Eskridge is not a strong receiver ...,-0.4023,WR,0.0
Donovan Peoples-Jones,Donovan,Peoples-Jones,107.67,0.0,1,0,,0,,0,WR,14.9
Drew Lock,Drew,Lock,106.95,1.4074,17,0,"you guys love Drew Lock too though, right?",0.6369,"That 2019 draft was awful for QBs, we ain't winning the SB with Drew Lock.",-0.6981,QB,0.0
Jamison Crowder,Jamison,Crowder,106.23,-0.3182,1,0,,0,We also lost Jamison Crowder for possibly the rest of the season and we have a starting lineman out today.,-0.3182,WR,0.0
Mo Alie-Cox,Mo,Alie-Cox,106.05,0,0,0,,0,,0,TE,0.0
Devin Duvernay,Devin,Duvernay,105.47,0.2041,4,0,I need devin duvernay to get 5 points tomorrow to win,0.5859,Ravens top receiving threat is... Devin Duvernay...,-0.3818,WR,0.0
Damien Williams,Damien,Williams,104.35,0,0,0,,0,,0,RB,0.0
Braxton Berrios,Braxton,Berrios,104.16,0,0,0,,0,,0,WR,0.0
Brian Robinson Jr.,Brian,Robinson,102.87,0,0,0,,0,,0,RB,14.6
Parris Campbell,Parris,Campbell,99.2,0,0,0,,0,,0,WR,20.6
Bryan Edwards,Bryan,Edwards,98.19,-0.5423,4,0,,0,Bryan Edwards was complete ass and I'd much rather give Mack Hollins reps.,-0.5423,WR,0.0
Rachaad White,Rachaad,White,95.97,0.03460000000000013,12,0,What I'm saying is that I think Rachaad White can catch the same easy passes Lenny gets and perform better then Fournette can,0.7003,"Fournette's vision as an RB isn't great (Rachaad White tends to outperform him in that regard) which definitely doesn't help our running game, but the main issues are that our run blocking is not great (especially on the left side of the line) and our playcalling is so predictable that the opposing defense can just stack the box and wait for Fournette to run into them on 1st and 10.",-0.8185,RB,10.5
Phillip Dorsett,Phillip,Dorsett,95.12,0,0,0,,0,,0,WR,4.2
Zamir White,Zamir,White,93.75,0.0,1,0,,0,,0,RB,-0.1
Jameson Williams,Jameson,Williams,92.61,1.3505,6,0,I'm glad Jameson Williams has been able to win a few times.,0.7783,Jameson Williams isn’t going to play til December and Amon ra is hurt.,-0.25,WR,0.0
Mark Ingram II,Mark,Ingram,92.47,0,0,0,,0,,0,RB,0.0
Samaje Perine,Samaje,Perine,91.56,0,0,0,,0,,0,RB,0.0
Tommy Tremble,Tommy,Tremble,88.91,-0.8164,2,0,,0,Tommy Tremble is not good,-0.5432,TE,0.0
Kyle Rudolph,Kyle,Rudolph,87.3,0.34329999999999994,12,0,TJ Hockenson is literally Kyle Rudolph but better,0.5927,"Outside of drafting Kyle Rudolph, that might have been our worst draft in team history.",-0.6249,TE,0.0
Nelson Agholor,Nelson,Agholor,87.21,-0.8179000000000001,6,0,,0,Scotty Miller has worse hands than Nelson Agholor.,-0.4767,WR,0.0
Jerick McKinnon,Jerick,McKinnon,87.03,0,0,0,,0,,0,RB,11.8
